Decoupled,0.7643348623853211,0.9583333333333334,0.6330275229357798,0.7624309392265193,0.24528301886792453,0.8125,0.37681159420289856,0.6166591048240662,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.01}"
Decoupled,0.7770673486786018,0.9473684210526315,0.5294117647058824,0.679245283018868,0.29411764705882354,0.8695652173913043,0.4395604395604396,0.6916645765304565,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.1}"
MT-MLP,0.5045045045045045,1.0,0.009009009009009009,0.01785714285714286,0.11290322580645161,1.0,0.2028985507246377,0.6931306719779968,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.1}"
MT-MLP,0.5094339622641509,0.0,0.0,0.0,0.152,1.0,0.2638888888888889,0.69610595703125,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.0,0.0,0.0,0.128,1.0,0.22695035460992907,0.6931473016738892,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.01}"
MT-MLP,0.8109090909090909,0.9493670886075949,0.6818181818181818,0.7936507936507935,0.2391304347826087,0.7333333333333333,0.36065573770491804,0.61055588722229,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.872,1.0,0.9316239316239316,0.0,0.0,0.0,0.6931467056274414,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
MT-MLP,0.4951923076923077,0.0,0.0,0.0,0.168,1.0,0.28767123287671237,0.6931475400924683,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
MT-MLP,0.5,0.0,0.0,0.0,0.12,1.0,0.21428571428571425,0.6931472420692444,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.01}"
MT-MLP,0.5,0.0,0.0,0.0,0.128,1.0,0.22695035460992907,0.6931472420692444,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.1}"
PretrainFT,0.5,0.864,1.0,0.9270386266094421,0.0,0.0,0.0,13.600000381469727,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 1, 'hidden_dim': 64, 'lambda_aux': 0.1, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.896,1.0,0.9451476793248946,0.0,0.0,0.0,10.399999618530273,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 2, 'hidden_dim': 64, 'lambda_aux': 0.01, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.0,0.0,0.0,0.096,1.0,0.1751824817518248,90.4000015258789,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 1, 'hidden_dim': 64, 'lambda_aux': 0.01, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.0,0.0,0.0,0.144,1.0,0.2517482517482518,85.5999984741211,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 2, 'hidden_dim': 64, 'lambda_aux': 0.1, 'pre_epochs': 100, 'fine_epochs': 100}"
PretrainFT,0.5,0.0,0.0,0.0,0.136,1.0,0.23943661971830985,86.4000015258789,"{'lr_pre': 0.1, 'lr_fine': 0.1, 'num_layers': 3, 'hidden_dim': 64, 'lambda_aux': 0.01, 'pre_epochs': 100, 'fine_epochs': 100}"
